MsgID.GLOBAL_POSITION,1520548001.3518841,-122.3973652,37.7925468,6.0040000
MsgID.LOCAL_VELOCITY,1520548001.3518841,1.1300000,1.1100000,0.0400000
MsgID.LOCAL_POSITION,1520548001.3518841,7.3762851,7.8242764,-6.0047231
MsgID.LOCAL_VELOCITY,1520548001.3518841,1.1332171,1.1177609,0.0436388
MsgID.STATE,1520548001.5809071,True,True
MsgID.GLOBAL_HOME,1520548001.5809071,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1520548001.6029091,-122.3973629,37.7925494,6.0110000
MsgID.LOCAL_VELOCITY,1520548001.6029091,1.1800000,1.5100000,0.1700000
MsgID.LOCAL_POSITION,1520548001.6029091,7.6629009,8.0298767,-6.0114841
MsgID.LOCAL_VELOCITY,1520548001.6029091,1.1826937,1.5193874,0.1774992
MsgID.GLOBAL_POSITION,1520548001.8529341,-122.3973574,37.7925529,6.0050000
MsgID.LOCAL_VELOCITY,1520548001.8529341,0.7900000,1.6300000,0.1100000
MsgID.LOCAL_POSITION,1520548001.8529341,8.0541277,8.5172138,-6.0051508
MsgID.LOCAL_VELOCITY,1520548001.8529341,0.7944982,1.6381029,0.1174029
MsgID.GLOBAL_POSITION,1520548002.1019592,-122.3973523,37.7925532,6.0050000
MsgID.LOCAL_VELOCITY,1520548002.1019592,0.5500000,1.1900000,0.1100000
MsgID.LOCAL_POSITION,1520548002.1029592,8.0853615,8.9727888,-6.0052028
MsgID.LOCAL_VELOCITY,1520548002.1029592,0.5575951,1.1969496,0.1195632
MsgID.GLOBAL_POSITION,1520548002.3519840,-122.3973494,37.7925536,5.9860000
MsgID.LOCAL_VELOCITY,1520548002.3519840,1.0600000,0.8000000,0.0800000
MsgID.LOCAL_POSITION,1520548002.3519840,8.1359644,9.2308121,-5.9868183
MsgID.LOCAL_VELOCITY,1520548002.3519840,1.0659046,0.8023249,0.0828661
MsgID.STATE,1520548002.5810070,True,True
MsgID.GLOBAL_HOME,1520548002.5810070,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1520548002.6040092,-122.3973468,37.7925572,5.9700000
MsgID.LOCAL_VELOCITY,1520548002.6040092,1.3700000,1.0500000,0.0100000
MsgID.LOCAL_POSITION,1520548002.6040092,8.5286932,9.4598970,-5.9708099
MsgID.LOCAL_VELOCITY,1520548002.6040092,1.3739015,1.0541461,0.0142633
MsgID.GLOBAL_POSITION,1520548002.8530343,-122.3973437,37.7925621,5.9630000
MsgID.LOCAL_VELOCITY,1520548002.8530343,1.3700000,1.0400000,-0.0900000
MsgID.LOCAL_POSITION,1520548002.8530343,9.0720320,9.7383080,-5.9633813
MsgID.LOCAL_VELOCITY,1520548002.8530343,1.3795748,1.0400870,-0.0973483
MsgID.GLOBAL_POSITION,1520548003.1020591,-122.3973431,37.7925653,5.9620000
MsgID.LOCAL_VELOCITY,1520548003.1020591,1.5100000,0.7100000,-0.1300000
MsgID.LOCAL_POSITION,1520548003.1020591,9.4265938,9.7958364,-5.9626822
MsgID.LOCAL_VELOCITY,1520548003.1020591,1.5180485,0.7190288,-0.1314830
MsgID.GLOBAL_POSITION,1520548003.3540843,-122.3973402,37.7925678,5.9580000
MsgID.LOCAL_VELOCITY,1520548003.3540843,1.1800000,0.4100000,-0.1100000
MsgID.LOCAL_POSITION,1520548003.3540843,9.7100487,10.0471277,-5.9583840
MsgID.LOCAL_VELOCITY,1520548003.3540843,1.1842780,0.4131544,-0.1195701
MsgID.STATE,1520548003.5811069,True,True
MsgID.GLOBAL_HOME,1520548003.5811069,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1520548003.6041093,-122.3973385,37.7925695,5.9730000
MsgID.LOCAL_VELOCITY,1520548003.6041093,0.5200000,0.1700000,-0.2200000
MsgID.LOCAL_POSITION,1520548003.6041093,9.9029608,10.2006845,-5.9730759
MsgID.LOCAL_VELOCITY,1520548003.6041093,0.5219904,0.1796021,-0.2208339
MsgID.GLOBAL_POSITION,1520548003.8531342,-122.3973380,37.7925692,5.8740000
MsgID.LOCAL_VELOCITY,1520548003.8531342,0.2600000,0.0800000,0.8500000
MsgID.LOCAL_POSITION,1520548003.8541343,9.8645535,10.2452078,-5.8748136
MsgID.LOCAL_VELOCITY,1520548003.8541343,0.2604963,0.0888048,0.8569529
MsgID.GLOBAL_POSITION,1520548004.1031592,-122.3973399,37.7925692,5.6060000
MsgID.LOCAL_VELOCITY,1520548004.1031592,0.1500000,0.0500000,1.3700000
MsgID.LOCAL_POSITION,1520548004.1031592,9.8604059,10.0763369,-5.6068215
MsgID.LOCAL_VELOCITY,1520548004.1031592,0.1540156,0.0513157,1.3741854
MsgID.GLOBAL_POSITION,1520548004.3531842,-122.3973401,37.7925717,5.2290000
MsgID.LOCAL_VELOCITY,1520548004.3531842,0.0700000,0.0300000,1.5900000
MsgID.LOCAL_POSITION,1520548004.3531842,10.1435728,10.0602283,-5.2293353
MsgID.LOCAL_VELOCITY,1520548004.3531842,0.0707549,0.0317410,1.5991592
MsgID.STATE,1520548004.5802069,True,True
MsgID.GLOBAL_HOME,1520548004.5822070,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1520548004.6022091,-122.3973393,37.7925705,4.8730000
MsgID.LOCAL_VELOCITY,1520548004.6022091,0.0100000,0.0200000,1.7300000
MsgID.LOCAL_POSITION,1520548004.6032093,10.0064592,10.1314163,-4.8733215
MsgID.LOCAL_VELOCITY,1520548004.6032093,0.0141789,0.0286946,1.7394718
MsgID.GLOBAL_POSITION,1520548004.8542345,-122.3973366,37.7925698,4.4520000
MsgID.LOCAL_VELOCITY,1520548004.8542345,-0.0100000,0.0200000,1.8100000
MsgID.LOCAL_POSITION,1520548004.8542345,9.9258080,10.3664227,-4.4526839
MsgID.LOCAL_VELOCITY,1520548004.8542345,-0.0125978,0.0210680,1.8199794
MsgID.GLOBAL_POSITION,1520548005.1042593,-122.3973363,37.7925707,4.0800000
MsgID.LOCAL_VELOCITY,1520548005.1042593,-0.0100000,0.0000000,1.7600000
MsgID.LOCAL_POSITION,1520548005.1042593,10.0310831,10.3962793,-4.0802169
MsgID.LOCAL_VELOCITY,1520548005.1042593,-0.0120549,-0.0047781,1.7644484
MsgID.GLOBAL_POSITION,1520548005.3532841,-122.3973372,37.7925693,3.6480000
MsgID.LOCAL_VELOCITY,1520548005.3532841,-0.0100000,-0.0200000,1.7900000
MsgID.LOCAL_POSITION,1520548005.3532841,9.8751431,10.3134909,-3.6481140
MsgID.LOCAL_VELOCITY,1520548005.3532841,-0.0190519,-0.0227524,1.7940438
MsgID.STATE,1520548005.5803070,True,True
MsgID.GLOBAL_HOME,1520548005.5823071,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1520548005.6033094,-122.3973379,37.7925699,3.2540000
MsgID.LOCAL_VELOCITY,1520548005.6033094,-0.0200000,-0.0100000,1.8300000
MsgID.LOCAL_POSITION,1520548005.6033094,9.9442205,10.2518082,-3.2546802
MsgID.LOCAL_VELOCITY,1520548005.6033094,-0.0209724,-0.0196906,1.8331175
MsgID.GLOBAL_POSITION,1520548005.8533342,-122.3973368,37.7925706,2.7890000
MsgID.LOCAL_VELOCITY,1520548005.8533342,-0.0100000,-0.0100000,1.8800000
MsgID.LOCAL_POSITION,1520548005.8533342,10.0165367,10.3494396,-2.7893250
MsgID.LOCAL_VELOCITY,1520548005.8533342,-0.0190020,-0.0162991,1.8840470
MsgID.GLOBAL_POSITION,1520548006.1043594,-122.3973381,37.7925716,2.3600000
MsgID.LOCAL_VELOCITY,1520548006.1043594,-0.0200000,-0.0100000,1.9000000
MsgID.LOCAL_POSITION,1520548006.1043594,10.1310930,10.2318344,-2.3609843
MsgID.LOCAL_VELOCITY,1520548006.1043594,-0.0210038,-0.0147956,1.9093062
MsgID.GLOBAL_POSITION,1520548006.3543844,-122.3973404,37.7925712,1.8700000
MsgID.LOCAL_VELOCITY,1520548006.3543844,-0.0200000,-0.0100000,1.8500000
MsgID.LOCAL_POSITION,1520548006.3543844,10.0858631,10.0301371,-1.8700364
MsgID.LOCAL_VELOCITY,1520548006.3543844,-0.0288384,-0.0112576,1.8583810
MsgID.STATE,1520548006.5804067,True,True
MsgID.GLOBAL_HOME,1520548006.5824072,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1520548006.6034091,-122.3973393,37.7925703,1.4370000
MsgID.LOCAL_VELOCITY,1520548006.6034091,-0.0300000,0.0000000,1.8600000
MsgID.LOCAL_POSITION,1520548006.6034091,9.9896898,10.1287537,-1.4372072
MsgID.LOCAL_VELOCITY,1520548006.6034091,-0.0323952,0.0052306,1.8689594
MsgID.GLOBAL_POSITION,1520548006.8544343,-122.3973369,37.7925714,0.9410000
MsgID.LOCAL_VELOCITY,1520548006.8544343,-0.0200000,0.0100000,1.8400000
MsgID.LOCAL_POSITION,1520548006.8554344,10.1110725,10.3452940,-0.9412588
MsgID.LOCAL_VELOCITY,1520548006.8554344,-0.0289763,0.0108923,1.8462343
MsgID.GLOBAL_POSITION,1520548007.1044593,-122.3973390,37.7925697,0.5220000
MsgID.LOCAL_VELOCITY,1520548007.1044593,-0.0200000,0.0000000,1.7700000
MsgID.LOCAL_POSITION,1520548007.1044593,9.9172468,10.1565285,-0.5224323
MsgID.LOCAL_VELOCITY,1520548007.1044593,-0.0284006,-0.0049162,1.7773967
MsgID.GLOBAL_POSITION,1520548007.3544843,-122.3973386,37.7925690,0.2560000
MsgID.LOCAL_VELOCITY,1520548007.3544843,0.0000000,0.0000000,0.0400000
MsgID.LOCAL_POSITION,1520548007.3544843,9.8459625,10.1910706,-0.2562803
MsgID.LOCAL_VELOCITY,1520548007.3544843,0.0072039,0.0069420,0.0474877
MsgID.STATE,1520548007.5815070,True,True
MsgID.GLOBAL_HOME,1520548007.5815070,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1520548007.6045091,-122.3973367,37.7925702,0.2420000
MsgID.LOCAL_VELOCITY,1520548007.6045091,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548007.6045091,9.9750338,10.3590946,-0.2425929
MsgID.LOCAL_VELOCITY,1520548007.6045091,-0.0000120,-0.0000012,0.0000541
MsgID.GLOBAL_POSITION,1520548007.8555343,-122.3973382,37.7925718,0.2370000
MsgID.LOCAL_VELOCITY,1520548007.8555343,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548007.8555343,10.1480112,10.2274952,-0.2376237
MsgID.LOCAL_VELOCITY,1520548007.8555343,0.0000028,0.0000026,0.0000184
MsgID.GLOBAL_POSITION,1520548008.1045594,-122.3973380,37.7925711,0.2260000
MsgID.LOCAL_VELOCITY,1520548008.1045594,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548008.1055593,10.0743170,10.2435045,-0.2268431
MsgID.LOCAL_VELOCITY,1520548008.1055593,0.0000028,0.0000026,0.0000185
MsgID.GLOBAL_POSITION,1520548008.3545842,-122.3973386,37.7925697,0.2040000
MsgID.LOCAL_VELOCITY,1520548008.3545842,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548008.3545842,9.9239349,10.1912718,-0.2047496
MsgID.LOCAL_VELOCITY,1520548008.3545842,-0.0000120,-0.0000012,0.0000542
MsgID.STATE,1520548008.5816069,True,True
MsgID.GLOBAL_HOME,1520548008.5816069,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1520548008.6036091,-122.3973370,37.7925686,0.1750000
MsgID.LOCAL_VELOCITY,1520548008.6036091,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548008.6046093,9.7946386,10.3373909,-0.1758267
MsgID.LOCAL_VELOCITY,1520548008.6046093,-0.0000120,-0.0000012,0.0000541
MsgID.GLOBAL_POSITION,1520548008.8536344,-122.3973366,37.7925697,0.1350000
MsgID.LOCAL_VELOCITY,1520548008.8536344,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548008.8536344,9.9153204,10.3703537,-0.1356662
MsgID.LOCAL_VELOCITY,1520548008.8536344,0.0000047,-0.0000050,0.0000213
MsgID.GLOBAL_POSITION,1520548009.1046593,-122.3973380,37.7925705,0.0960000
MsgID.LOCAL_VELOCITY,1520548009.1046593,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548009.1046593,10.0106630,10.2430382,-0.0969690
MsgID.LOCAL_VELOCITY,1520548009.1046593,-0.0000115,-0.0000097,0.0000748
MsgID.GLOBAL_POSITION,1520548009.3536842,-122.3973383,37.7925702,0.0540000
MsgID.LOCAL_VELOCITY,1520548009.3536842,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548009.3546844,9.9732590,10.2153349,-0.0549388
MsgID.LOCAL_VELOCITY,1520548009.3546844,0.0000028,0.0000026,0.0000186
MsgID.STATE,1520548009.5807068,True,True
MsgID.GLOBAL_HOME,1520548009.5827072,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,1520548009.6057093,-122.3973384,37.7925702,0.0250000
MsgID.LOCAL_VELOCITY,1520548009.6057093,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548009.6057093,9.9728365,10.2093534,-0.0258127
MsgID.LOCAL_VELOCITY,1520548009.6057093,-0.0000120,-0.0000012,0.0000543
MsgID.GLOBAL_POSITION,1520548009.8547344,-122.3973386,37.7925705,0.0030000
MsgID.LOCAL_VELOCITY,1520548009.8547344,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548009.8557343,10.0061970,10.1923609,-0.0033765
MsgID.LOCAL_VELOCITY,1520548009.8557343,-0.0000107,-0.0000025,0.0000393
MsgID.GLOBAL_POSITION,1520548010.1047592,-122.3973370,37.7925699,-0.0050000
MsgID.LOCAL_VELOCITY,1520548010.1047592,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548010.1047592,9.9433613,10.3369970,0.0059306
MsgID.LOCAL_VELOCITY,1520548010.1047592,0.0000028,0.0000026,0.0000183
MsgID.GLOBAL_POSITION,1520548010.3537843,-122.3973381,37.7925688,-0.0070000
MsgID.LOCAL_VELOCITY,1520548010.3537843,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,1520548010.3547843,9.8203917,10.2355528,0.0070219
MsgID.LOCAL_VELOCITY,1520548010.3547843,0.0000000,0.0000000,-0.0000000
